GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
148398       1     824993     889961    260      33  337199     -0.82702      0.79589
339451       1     860967     911099    189      39  337199     -0.25933      0.60231
84069        1     866872     920488    206      44  337199      0.85799      0.19545
26155        1     869583     929679    233      46  337199       1.6786     0.046616
84808        1     900579     952473    213      32  337199       2.1556     0.015556
9636         1     913847     959920    206      29  337199       2.1527      0.01567
375790       1     920503    1001499    351      43  337199       1.3735     0.084791
57801        1     924342     971608    183      27  337199       1.8467     0.032394
401934       1     997126    1044687    158      26  337199      -0.1142      0.54546
54991        1    1007198    1086736    306      30  337199     -0.39089      0.65206
254173       1    1074286    1143315    306      36  337199     0.078407      0.46875
8784         1    1128888    1177163    229      20  337199     -0.91895      0.82094
126792       1    1132629    1180421    221      19  337199      -1.1322      0.87122
7293         1    1136706    1184703    217      18  337199      -0.9413      0.82673
51150        1    1142288    1202447    264      22  337199      -1.0007      0.84151
388581       1    1167826    1217102    196      28  337199     -0.36765      0.64343
118424       1    1179292    1244234    233      36  337199     -0.47164      0.68141
6339         1    1180816    1237409    202      32  337199     -0.44068      0.67028
126789       1    1208962    1257057    157      29  337199     -0.18508      0.57342
116983       1    1217764    1278304    179      31  337199      -1.1429      0.87346
80772        1    1225136    1274276    147      26  337199     -0.88619      0.81224
83756        1    1231726    1279844    135      24  337199     -0.93662      0.82552
54973        1    1236965    1295067    161      23  337199      -1.1641      0.87781
1855         1    1260658    1319509    227      23  337199     -0.52772      0.70115
54587        1    1278071    1332183    187      20  337199     -0.41334      0.66032
54998        1    1299110    1345818    167      19  337199     -0.25739      0.60156
81669        1    1311091    1369718    178      19  337199      -1.0451      0.85201
643965       1    1326508    1373167    137      18  337199      -1.1007      0.86448
55052        1    1327276    1377693    151      20  337199       -1.305      0.90405
64856        1    1335903    1388262    164      23  337199      -1.5392      0.93812
219293       1    1343152    1415538    203      30  337199     -0.86059      0.80527
441869       1    1343800    1391824    152      22  337199      -1.5749      0.94236
83858        1    1372139    1454852    195      26  337199     -0.24746      0.59773
55210        1    1412523    1480067    156      20  337199     -0.71357      0.76225
339453       1    1460158    1510740    134      16  337199      -0.8124      0.79172
29101        1    1467053    1545262    195      23  337199     -0.80398       0.7893
142678       1    1515795    1575990     99      12  337199     -0.78969      0.78515
643988       1    1523388    1570476     91      11  337199     -0.65942      0.74519
8510         1    1532060    1580030     67       9  337199      -1.0925      0.86269
984          1    1561100    1625473     79      14  337199       1.6893     0.045583
728661       1    1581486    1659243    111      19  337199       1.5237     0.063797
728642       1    1623822    1690999    115      18  337199      0.10242      0.45921
9906         1    1646277    1712438    167      26  337199     -0.13448      0.55349
65220        1    1672671    1746508    177      31  337199     0.018355      0.49268
2782         1    1706725    1857552    337      36  337199      -0.1214      0.54831
163688       1    1811266    1858733    136      20  337199     -0.21197      0.58394
339456       1    1839029    1885740    177      19  337199     -0.44026      0.67013
85452        1    1843390    1970276    508      51  337199    -0.057185       0.5228
2563         1    1915768    1972192    218      40  337199       0.5506      0.29095
5590         1    1946909    2126834    698      68  337199       1.0574      0.14517
100506504    1    2103250    2150812    141      38  337199       1.2779      0.10065
199990       1    2105899    2179159    232      56  337199       2.2048     0.013733
6497         1    2125134    2251652    480      83  337199       2.3738    0.0088033
79906        1    2241719    2358190    583      89  337199      0.26299      0.39628
11079        1    2288214    2346883    253      56  337199     -0.17982      0.57135
5192         1    2326241    2379010    254      65  337199     -0.24524      0.59687
9651         1    2372754    2446964    358      59  337199      0.73433      0.23137
55229        1    2429975    2493061    261      36  337199       2.2492     0.012249
388585       1    2450184    2496684    164      35  337199       2.3018     0.010674
8764         1    2452291    2505268    189      35  337199       2.1453     0.015964
127281       1    2482899    2532908    202      28  337199       1.0488      0.14714
79258        1    2512078    2599499    302      26  337199      0.20011       0.4207
100287898    1    2562807    2741230    306      28  337199      -0.2701      0.60646
140625       1    2903046    2949467    244      19  337199      0.83462      0.20197
63976        1    2950565    3365185   1997     231  337199       1.2843     0.099521
27237        1    3336147    3407677    307      37  337199      0.50176      0.30792
1953         1    3394506    3563059    748     112  337199     -0.12317      0.54902
127262       1    3506556    3556695    218      40  337199      0.20269      0.41969
7161         1    3534129    3662765    488      87  337199     -0.49654      0.69024
49856        1    3537331    3601671    230      55  337199   -0.0087188      0.50348
148870       1    3633965    3698209    263      37  337199      -0.3619      0.64129
388588       1    3654352    3702546    213      34  337199        0.266      0.39512
57470        1    3686784    3748068    353      27  337199       1.0277      0.15205
9731         1    3718645    3808797    574      36  337199      0.91083      0.18119
1677         1    3738845    3811993    479      45  337199      0.96124      0.16822
339448       1    3795697    3851857    228      35  337199    -0.065854      0.52625
55966        1    4680105    4853851   1034     126  337199      0.24063      0.40492
261734       1    5912870    6087618    723      45  337199     -0.15638      0.56213
8514         1    6017358    6171253    607      82  337199      0.27228       0.3927
26038        1    6151847    6275194    456      63  337199      -2.1128      0.98269
388591       1    6231189    6291359    178      32  337199      -1.2248      0.88968
6146         1    6235080    6294679    174      32  337199      -1.0953      0.86331
390992       1    6269252    6315638    141      26  337199      -1.0483      0.85276
23463        1    6271253    6331044    190      32  337199     -0.96182      0.83193
387509       1    6297406    6356035    195      37  337199     -0.12645      0.55031
11332        1    6314332    6488826    743      41  337199      0.80013      0.21182
83715        1    6449836    6531004    309      25  337199      0.55475      0.28953
54626        1    6465292    6519724    196      23  337199      0.49811       0.3092
8718         1    6510787    6562432    160      33  337199       1.0342      0.15052
57449        1    6516152    6615121    378      46  337199       0.8146      0.20765
79707        1    6571407    6649658    287      22  337199      0.51186      0.30437
80835        1    6579987    6649817    243      20  337199      0.59312      0.27655
3104         1    6605051    6659340    192      32  337199      0.57727      0.28188
148479       1    6638756    6694093    159      36  337199       1.0125      0.15566
9903         1    6640784    6697958    175      37  337199      0.89101      0.18646
90326        1    6649925    6705646    182      37  337199       1.0254      0.15258
55735        1    6684228    6796966    362      36  337199      0.97588      0.16456
23261        1    6810384    7839766   3673     262  337199       1.6295     0.051603
9341         1    7796329    7851492    182      37  337199    -0.052944      0.52111
8863         1    7809413    7915241    410      41  337199     -0.58352      0.72023
10911        1    7897672    7948551    252      30  337199      -1.4264      0.92312
3604         1    7965931    8038225    197      37  337199     -0.68628      0.75373
11315        1    7986714    8055342    174      32  337199     -0.41488      0.66088
54206        1    8061779    8121393    126      20  337199    -0.014357      0.50573
50651        1    8343171    8414227    246      40  337199    -0.091507      0.53646
473          1    8402464    8912699   1103      48  337199     -0.71121      0.76152
2023         1    8911059    8974151    192      36  337199    -0.099629      0.53968
765          1    8970893    9045151    356      71  337199      -2.1596       0.9846
155184       1    9053359    9121404    273      49  337199       1.0348      0.15039
6518         1    9087005    9166763    373      41  337199      0.28743      0.38689
80045        1    9153472    9224229    264      44  337199     0.075802      0.46979
9563         1    9259822    9341396    388      47  337199       2.3121     0.010387
80176        1    9300202    9439591    741     108  337199       2.9185    0.0017585
84275        1    9564528    9652831    190      36  337199     0.044367      0.48231
199953       1    9613932    9684935    139      26  337199     -0.44556      0.67204
5293         1    9676789    9799172    381      59  337199     0.083919      0.46656
22883        1    9779079    9919550    370      46  337199      0.49672      0.30969
56998        1    9898334   10005316    300      58  337199     -0.57781      0.71831
64802        1    9968486   10055556    235      42  337199     -0.61636      0.73117
84328        1    9972168   10038460    180      35  337199     -0.44195      0.67074
116362       1   10022255   10086078    178      28  337199      -1.1903      0.88304
10277        1   10058041   10251297    582      34  337199     -0.87442      0.80905
23095        1   10235606   10451664    844      28  337199     -0.53545      0.70383
